"site","date","year","month","dayofmonth","dayofyr","coloniesperL","filbundperL","totalperL","totalperL_diff","week","light_sum","watertemp_mean","watertemp_min","watertemp_max","watertemp_median","ysi_readings","buoy_interp","daylength","TMAX","TMIN","TOBS","season_week"
"coffin",2009-05-29,2009,5,29,149,0.014147208,0,0.014147208,0.014147208,22,NA,14.015,13.47,14.56,13.78,0,0,15.1024637991715,8.33333333333333,6.66666666666667,7.77777777777778,1
"fichter",2009-05-29,2009,5,29,149,0.007073604,0,0.007073604,0.007073604,22,NA,13.30416667,13.01,13.62,13.32,0,0,15.1024637991715,8.33333333333333,6.66666666666667,7.77777777777778,1
"midge",2009-05-29,2009,5,29,149,0.014147208,0,0.014147208,0.014147208,22,285449,14.02541667,13.81,14.59,13.97,0,0,15.1024637991715,8.33333333333333,6.66666666666667,7.77777777777778,1
"newbury",2009-05-29,2009,5,29,149,0,0,0,0,22,NA,11.49208333,10.86,12.09,11.47,0,0,15.1024637991715,8.33333333333333,6.66666666666667,7.77777777777778,1
"coffin",2009-06-04,2009,6,4,155,0.007073604,0,0.007073604,-0.007073604,23,NA,15.20708333,14.87,15.82,15.03,0,0,15.2393831279041,20.5555555555556,5.55555555555556,7.77777777777778,2
"fichter",2009-06-04,2009,6,4,155,0.021220812,0,0.021220812,0.014147208,23,NA,15.51791667,15.02,16.13,15.5,0,0,15.2393831279041,20.5555555555556,5.55555555555556,7.77777777777778,2
"midge",2009-06-04,2009,6,4,155,0.007073604,0,0.007073604,-0.007073604,23,125431.9,16.28041667,15.54,17.12,16.18,0,0,15.2393831279041,20.5555555555556,5.55555555555556,7.77777777777778,2
"newbury",2009-06-04,2009,6,4,155,0,0,0,0,23,NA,16.295,15.52,17.43,15.915,0,0,15.2393831279041,20.5555555555556,5.55555555555556,7.77777777777778,2
"coffin",2009-06-17,2009,6,17,168,0.028294416,0,0.028294416,0.021220812,24,NA,17.62916667,17.09,18.37,17.73,0,0,15.4083323931586,21.1111111111111,5,6.11111111111111,3
"fichter",2009-06-17,2009,6,17,168,0.007073604,0,0.007073604,-0.014147208,24,NA,17.61083333,16.45,19.5,17.005,0,0,15.4083323931586,21.1111111111111,5,6.11111111111111,3
"midge",2009-06-17,2009,6,17,168,0.03536802,0,0.03536802,0.028294416,24,136487.1,18.31958333,17.44,19.54,17.93,0,0,15.4083323931586,21.1111111111111,5,6.11111111111111,3
"newbury",2009-06-17,2009,6,17,168,0.007073604,0,0.007073604,0.007073604,24,NA,16.31875,15.84,16.79,16.39,0,0,15.4083323931586,21.1111111111111,5,6.11111111111111,3
"coffin",2009-06-25,2009,6,25,176,0,0,0,-0.028294416,26,922363.7,18.75375,18.53,19.18,18.69,0,0,15.4175815089021,23.8888888888889,16.6666666666667,17.7777777777778,5
"fichter",2009-06-25,2009,6,25,176,0.084883248,0,0.084883248,0.077809644,26,872580.2,19.11666667,18.53,20.63,18.775,0,0,15.4175815089021,23.8888888888889,16.6666666666667,17.7777777777778,5
"midge",2009-06-25,2009,6,25,176,0.014147208,0,0.014147208,-0.021220812,26,283232.2,18.74208333,17.77,20.35,18.25,0,0,15.4175815089021,23.8888888888889,16.6666666666667,17.7777777777778,5
"newbury",2009-06-25,2009,6,25,176,0.03536802,0,0.03536802,0.028294416,26,653910.6,18.64958333,18.07,19.04,18.8,0,0,15.4175815089021,23.8888888888889,16.6666666666667,17.7777777777778,5
"coffin",2009-07-02,2009,7,2,183,0.063662436,0.014147208,0.077809644,0.077809644,27,111590.1,19.49958333,18.86,19.99,19.51,0,0,15.365408971586,17.7777777777778,14.4444444444444,14.4444444444444,6
"fichter",2009-07-02,2009,7,2,183,0.063662436,0,0.063662436,-0.021220812,27,177680.3,18.57791667,18.21,18.86,18.53,0,0,15.365408971586,17.7777777777778,14.4444444444444,14.4444444444444,6
"midge",2009-07-02,2009,7,2,183,0,0,0,-0.014147208,27,61440.9,19.42833333,19.06,19.71,19.38,0,0,15.365408971586,17.7777777777778,14.4444444444444,14.4444444444444,6
"newbury",2009-07-02,2009,7,2,183,0.007073604,0,0.007073604,-0.028294416,27,83184,16.3525,15.68,17.11,16.31,0,0,15.365408971586,17.7777777777778,14.4444444444444,14.4444444444444,6
"coffin",2009-07-09,2009,7,9,190,0.113177665,0.021220812,0.134398477,0.056588832,28,733768.5,19.83125,19.18,20.64,19.83,0,0,15.2594533653071,19.4444444444444,11.6666666666667,12.2222222222222,7
"fichter",2009-07-09,2009,7,9,190,0.106104061,0.042441624,0.148545685,0.084883248,28,711077.8,19.4675,19.02,20.47,19.18,0,0,15.2594533653071,19.4444444444444,11.6666666666667,12.2222222222222,7
"midge",2009-07-09,2009,7,9,190,0.056588832,0.021220812,0.077809644,0.077809644,28,287569.5,19.53666667,19.06,20.35,19.54,0,0,15.2594533653071,19.4444444444444,11.6666666666667,12.2222222222222,7
"newbury",2009-07-09,2009,7,9,190,0.021220812,0.007073604,0.028294416,0.021220812,28,335620.2,18.28208333,17.27,19.53,18.31,0,0,15.2594533653071,19.4444444444444,11.6666666666667,12.2222222222222,7
"coffin",2009-07-16,2009,7,16,197,0.042441624,0,0.042441624,-0.091956852,29,490965.5,20.38625,19.67,21.13,20.32,0,0,15.1042509154612,24.4444444444444,9.44444444444444,13.3333333333333,8
"fichter",2009-07-16,2009,7,16,197,0.042441624,0,0.042441624,-0.106104061,29,633803.3,20.36708333,19.98,21.13,20.39,0,0,15.1042509154612,24.4444444444444,9.44444444444444,13.3333333333333,8
"midge",2009-07-16,2009,7,16,197,0.205134517,0.007073604,0.212208121,0.134398477,29,198401.4,20.6975,20.35,21.17,20.68,0,0,15.1042509154612,24.4444444444444,9.44444444444444,13.3333333333333,8
"newbury",2009-07-16,2009,7,16,197,0.049515228,0.007073604,0.056588832,0.028294416,29,443377.9,20.39458333,20.18,20.67,20.34,0,0,15.1042509154612,24.4444444444444,9.44444444444444,13.3333333333333,8
"coffin",2009-07-23,2009,7,23,204,0.028294416,0,0.028294416,-0.014147208,30,257926.5,21.25916667,20.97,21.63,21.3,0,0,14.9057802922791,23.3333333333333,13.8888888888889,14.4444444444444,9
"fichter",2009-07-23,2009,7,23,204,0.007073604,0,0.007073604,-0.03536802,30,362971.4,20.91041667,20.79,21.13,20.79,0,0,14.9057802922791,23.3333333333333,13.8888888888889,14.4444444444444,9
"midge",2009-07-23,2009,7,23,204,0.544667511,0.007073604,0.551741115,0.339532994,30,194117.1,21.69375,21.17,22.01,21.67,0,0,14.9057802922791,23.3333333333333,13.8888888888889,14.4444444444444,9
"newbury",2009-07-23,2009,7,23,204,0.021220812,0,0.021220812,-0.03536802,30,292596.7,20.73458333,19.69,21.16,20.99,0,0,14.9057802922791,23.3333333333333,13.8888888888889,14.4444444444444,9
"coffin",2009-07-30,2009,7,30,211,0.056588832,0,0.056588832,0.028294416,31,238647.8,22.72583333,22.3,23.14,22.63,0,0,14.6707171715547,30,15.5555555555556,19.4444444444444,10
"fichter",2009-07-30,2009,7,30,211,0.233428933,0.007073604,0.240502537,0.233428933,31,630348.4,22.11875,21.46,22.63,22.21,0,0,14.6707171715547,30,15.5555555555556,19.4444444444444,10
"midge",2009-07-30,2009,7,30,211,0.799317256,0.007073604,0.80639086,0.254649745,31,177152.8,24.23458333,24.03,24.55,24.21,0,0,14.6707171715547,30,15.5555555555556,19.4444444444444,10
"newbury",2009-07-30,2009,7,30,211,0.021220812,0,0.021220812,0,31,248560.8,20.35291667,19.21,21.49,20.18,0,0,14.6707171715547,30,15.5555555555556,19.4444444444444,10
"coffin",2009-08-06,2009,8,6,218,0.042441624,0.007073604,0.049515228,-0.007073604,32,552202.2,22.72083333,22.47,22.97,22.81,0,0,14.405761486518,26.6666666666667,10.5555555555556,11.1111111111111,11
"fichter",2009-08-06,2009,8,6,218,0.212208121,0,0.212208121,-0.028294416,32,294846.2,22.76625,22.29,23.3,22.79,0,0,14.405761486518,26.6666666666667,10.5555555555556,11.1111111111111,11
"midge",2009-08-06,2009,8,6,218,0.346606598,0.007073604,0.353680202,-0.452710658,32,322810.4,23.94625,23.52,24.38,24.03,0,0,14.405761486518,26.6666666666667,10.5555555555556,11.1111111111111,11
"newbury",2009-08-06,2009,8,6,218,0.155619289,0,0.155619289,0.134398477,32,107155,23.30083333,22.83,24.02,23.33,0,0,14.405761486518,26.6666666666667,10.5555555555556,11.1111111111111,11
"coffin",2009-08-13,2009,8,13,225,0.190987309,0,0.190987309,0.141472081,33,197648,23.07708333,22.81,23.48,23.14,0,0,14.1171389245209,25,15.5555555555556,17.2222222222222,12
"fichter",2009-08-13,2009,8,13,225,0.205134517,0,0.205134517,-0.007073604,33,262618.8,22.93166667,22.79,23.13,22.96,0,0,14.1171389245209,25,15.5555555555556,17.2222222222222,12
"midge",2009-08-13,2009,8,13,225,0.07073604,0,0.07073604,-0.282944161,33,166712,22.98666667,22.84,23.17,23.01,0,0,14.1171389245209,25,15.5555555555556,17.2222222222222,12
"newbury",2009-08-13,2009,8,13,225,0.134398477,0,0.134398477,-0.021220812,33,196065.7,22.02958333,21.83,22.33,21.99,0,0,14.1171389245209,25,15.5555555555556,17.2222222222222,12
"coffin",2009-08-20,2009,8,20,232,0.183913705,0.007073604,0.190987309,0,34,567712.7,24.91458333,24.34,25.38,24.87,0,0,13.810306529702,28.3333333333333,14.4444444444444,14.4444444444444,13
"fichter",2009-08-20,2009,8,20,232,0.297091369,0,0.297091369,0.091956852,34,738418.3,24.96333333,24.51,25.37,25.03,0,0,13.810306529702,28.3333333333333,14.4444444444444,14.4444444444444,13
"midge",2009-08-20,2009,8,20,232,3.246784251,0.007073604,3.253857855,3.183121815,34,262974.3,25.72583333,25.42,26.28,25.76,0,0,13.810306529702,28.3333333333333,14.4444444444444,14.4444444444444,13
"newbury",2009-08-20,2009,8,20,232,2.914324862,0.03536802,2.949692882,2.815294405,34,126067.8,24.53208333,23.33,25.42,24.63,0,0,13.810306529702,28.3333333333333,14.4444444444444,14.4444444444444,13
"coffin",2009-08-27,2009,8,27,239,0.190987309,0,0.190987309,0,35,895755.2,22.99208333,22.63,23.31,22.97,0,0,13.4898408040286,25,7.22222222222222,7.77777777777778,14
"fichter",2009-08-27,2009,8,27,239,0.488078678,0,0.488078678,0.190987309,35,617991.5,23.11583333,22.79,23.64,23.13,0,0,13.4898408040286,25,7.22222222222222,7.77777777777778,14
"midge",2009-08-27,2009,8,27,239,0.983230961,0,0.983230961,-2.270626895,35,59858.9,23.93041667,23.68,24.38,23.86,0,0,13.4898408040286,25,7.22222222222222,7.77777777777778,14
"newbury",2009-08-27,2009,8,27,239,3.451918768,0.007073604,3.458992372,0.50929949,35,648863,23.49125,22.99,24.02,23.51,0,0,13.4898408040286,25,7.22222222222222,7.77777777777778,14
"coffin",2009-09-01,2009,9,1,244,0.03536802,0,0.03536802,-0.155619289,35,740291.2,20.80666667,20.48,20.97,20.81,0,0,13.2546820281156,18.3333333333333,4.44444444444444,4.44444444444444,14
"fichter",2009-09-01,2009,9,1,244,0.381974618,0,0.381974618,-0.106104061,35,591265.2,20.73458333,20.47,21.46,20.63,0,0,13.2546820281156,18.3333333333333,4.44444444444444,4.44444444444444,14
"midge",2009-09-01,2009,9,1,244,0.558814719,0,0.558814719,-0.424416242,35,14714.1,21.38083333,21.01,21.84,21.255,0,0,13.2546820281156,18.3333333333333,4.44444444444444,4.44444444444444,14
"newbury",2009-09-01,2009,9,1,244,1.499604055,0,1.499604055,-1.959388317,35,571028.2,20.96208333,20.34,21.66,21.075,0,0,13.2546820281156,18.3333333333333,4.44444444444444,4.44444444444444,14
"coffin",2009-09-08,2009,9,8,251,0.353680202,0.007073604,0.360753806,0.325385786,36,703199.5,20.52208333,19.99,20.81,20.64,0,0,12.9190870630494,20,6.66666666666667,8.88888888888889,15
"fichter",2009-09-08,2009,9,8,251,0.629550759,0,0.629550759,0.247576141,36,201684.3,20.61791667,20.31,20.96,20.63,0,0,12.9190870630494,20,6.66666666666667,8.88888888888889,15
"midge",2009-09-08,2009,9,8,251,0.261723349,0,0.261723349,-0.297091369,36,NA,20.79708333,20.19,21.67,20.51,0,0,12.9190870630494,20,6.66666666666667,8.88888888888889,15
"newbury",2009-09-08,2009,9,8,251,5.673030435,0,5.673030435,4.17342638,36,566550.5,21.21333333,20.34,22.16,20.995,0,0,12.9190870630494,20,6.66666666666667,8.88888888888889,15
"coffin",2009-09-15,2009,9,15,258,0.233428933,0,0.233428933,-0.127324873,37,454551.6,19.21458333,18.86,19.51,19.18,0,0,12.5783321725195,21.1111111111111,8.33333333333333,11.1111111111111,16
"fichter",2009-09-15,2009,9,15,258,0.940789336,0,0.940789336,0.311238578,37,160845.5,19.4,19.18,19.66,19.34,0,0,12.5783321725195,21.1111111111111,8.33333333333333,11.1111111111111,16
"midge",2009-09-15,2009,9,15,258,0.099030457,0,0.099030457,-0.162692893,37,NA,19.66666667,19.54,19.87,19.71,0,0,12.5783321725195,21.1111111111111,8.33333333333333,11.1111111111111,16
"newbury",2009-09-15,2009,9,15,258,6.776512664,0,6.776512664,1.103482229,37,334026.9,19.68625,19.37,20.34,19.53,0,0,12.5783321725195,21.1111111111111,8.33333333333333,11.1111111111111,16
"coffin",2009-09-21,2009,9,21,264,0.021220812,0,0.021220812,-0.212208121,38,NA,17.45542,16.77,17.89,17.57,0,0,12.2837673445562,21.1111111111111,1.11111111111111,1.66666666666667,17
"fichter",2009-09-21,2009,9,21,264,4.095616735,0,4.095616735,3.154827399,38,NA,17.74875,17.41,18.37,17.56,0,0,12.2837673445562,21.1111111111111,1.11111111111111,1.66666666666667,17
"midge",2009-09-21,2009,9,21,264,4.562474601,0,4.562474601,4.463444145,38,NA,17.70583,17.28,18.25,17.61,0,0,12.2837673445562,21.1111111111111,1.11111111111111,1.66666666666667,17
"newbury",2009-09-21,2009,9,21,264,41.12593385,0,41.12593385,34.34942118,38,NA,17.59667,16.95,18.23,17.67,0,0,12.2837673445562,21.1111111111111,1.11111111111111,1.66666666666667,17
"coffin",2009-10-05,2009,10,5,278,0.141472081,0,0.141472081,0.120251269,40,NA,15.48274,15.4065,15.5757,15.47543,0,1,11.594505609785,20,6.11111111111111,6.66666666666667,19
"fichter",2009-10-05,2009,10,5,278,0.226355329,0,0.226355329,-3.869261406,40,NA,15.58331,15.50625,15.67725,15.57592,0,1,11.594505609785,20,6.11111111111111,6.66666666666667,19
"midge",2009-10-05,2009,10,5,278,0.756875632,0,0.756875632,-3.80559897,40,NA,15.247233,15.1645,15.3481,15.2393,0,1,11.594505609785,20,6.11111111111111,6.66666666666667,19
"newbury",2009-10-05,2009,10,5,278,0.481005074,0,0.481005074,-40.64492877,40,NA,14.982844,14.892,15.0936,14.974133,0,1,11.594505609785,20,6.11111111111111,6.66666666666667,19
"coffin",2010-05-25,2010,5,25,145,0.049515228,0,0.049515228,0.03536802,21,NA,18.75708,18.05,19.51,18.86,0,0,14.9929725977947,28.8888888888889,10,13.8888888888889,0
"fichter",2010-05-25,2010,5,25,145,0.049515228,0,0.049515228,0.049515228,21,NA,19.8075,19.34,20.31,19.98,0,0,14.9929725977947,28.8888888888889,10,13.8888888888889,0
"midge",2010-05-25,2010,5,25,145,0.042441624,0.007073604,0.049515228,0.049515228,21,NA,17.76708,15.23,19.71,17.77,0,0,14.9929725977947,28.8888888888889,10,13.8888888888889,0
"newbury",2010-05-25,2010,5,25,145,0.077809644,0,0.077809644,0.077809644,21,NA,20.89542,20.02,21.66,20.91,0,0,14.9929725977947,28.8888888888889,10,13.8888888888889,0
"coffin",2010-06-04,2010,6,4,155,0.007073604,0,0.007073604,-0.042441624,23,988078.3,19.68208333,18.86,20.81,19.83,0,0,15.2393831279041,26.1111111111111,12.7777777777778,13.8888888888889,2
"fichter",2010-06-04,2010,6,4,155,0.021220812,0,0.021220812,-0.028294416,23,1096610.6,19.92083333,19.66,20.47,19.98,0,0,15.2393831279041,26.1111111111111,12.7777777777778,13.8888888888889,2
"midge",2010-06-04,2010,6,4,155,0.148545685,0,0.148545685,0.099030457,23,589337.3,21.10541667,20.35,22.01,21.01,0,0,15.2393831279041,26.1111111111111,12.7777777777778,13.8888888888889,2
"newbury",2010-06-04,2010,6,4,155,0.03536802,0,0.03536802,-0.042441624,23,596980.2,20.63208333,19.69,21.66,20.42,0,0,15.2393831279041,26.1111111111111,12.7777777777778,13.8888888888889,2
"coffin",2010-06-10,2010,6,10,161,0.028294416,0.007073604,0.03536802,0.028294416,23,160803.1,17.33958333,17.09,17.57,17.41,0,0,15.3402199101239,19.4444444444444,3.33333333333333,10.5555555555556,2
"fichter",2010-06-10,2010,6,10,161,0.007073604,0,0.007073604,-0.014147208,23,134657.7,17.29,16.93,17.56,17.24,0,0,15.3402199101239,19.4444444444444,3.33333333333333,10.5555555555556,2
"midge",2010-06-10,2010,6,10,161,0.014147208,0,0.014147208,-0.134398477,23,150071.5,17.97,17.77,18.41,17.93,0,0,15.3402199101239,19.4444444444444,3.33333333333333,10.5555555555556,2
"newbury",2010-06-10,2010,6,10,161,0.007073604,0,0.007073604,-0.028294416,23,146196,17.23666667,16.79,17.43,17.27,0,0,15.3402199101239,19.4444444444444,3.33333333333333,10.5555555555556,2
"coffin",2010-06-15,2010,6,15,166,0,0,0,-0.03536802,24,1546544,17.4825,16.93,17.73,17.73,0,0,15.3945022336577,23.8888888888889,6.66666666666667,8.88888888888889,3
"fichter",2010-06-15,2010,6,15,166,0.042441624,0.007073604,0.049515228,0.042441624,24,1249426.9,17.4,17.08,17.88,17.4,0,0,15.3945022336577,23.8888888888889,6.66666666666667,8.88888888888889,3
"midge",2010-06-15,2010,6,15,166,0.021220812,0,0.021220812,0.007073604,24,818846.4,18.51208333,17.93,19.22,18.57,0,0,15.3945022336577,23.8888888888889,6.66666666666667,8.88888888888889,3
"newbury",2010-06-15,2010,6,15,166,0.084883248,0.042441624,0.127324873,0.120251269,24,928789.9,17.99208333,17.27,18.72,17.91,0,0,15.3945022336577,23.8888888888889,6.66666666666667,8.88888888888889,3
"coffin",2010-06-24,2010,6,24,175,0.049515228,0.007073604,0.056588832,0.056588832,25,785704.9,20.60333333,19.51,21.47,20.64,0,0,15.4204719010203,26.6666666666667,16.1111111111111,17.7777777777778,4
"fichter",2010-06-24,2010,6,24,175,0.091956852,0,0.091956852,0.042441624,25,795273.5,21.46666667,20.96,21.96,21.545,0,0,15.4204719010203,26.6666666666667,16.1111111111111,17.7777777777778,4
"midge",2010-06-24,2010,6,24,175,0.07073604,0,0.07073604,0.049515228,25,331314.8,22.09666667,21.67,22.51,22.17,0,0,15.4204719010203,26.6666666666667,16.1111111111111,17.7777777777778,4
"newbury",2010-06-24,2010,6,24,175,0.141472081,0.03536802,0.176840101,0.049515228,25,332455.3,21.91666667,20.99,22.83,21.74,0,0,15.4204719010203,26.6666666666667,16.1111111111111,17.7777777777778,4
"coffin",2010-07-01,2010,7,1,182,0.113177665,0,0.113177665,0.056588832,26,779860,20.56958333,19.83,20.97,20.64,0,0,15.3762371840089,21.1111111111111,5.55555555555556,10,5
"fichter",2010-07-01,2010,7,1,182,0.36782741,0.226355329,0.594182739,0.502225886,26,856552.5,21.04291667,20.63,21.29,21.045,0,0,15.3762371840089,21.1111111111111,5.55555555555556,10,5
"midge",2010-07-01,2010,7,1,182,1.485456847,0.43856345,1.924020297,1.853284257,26,615989.2,21.78458333,21.34,22.17,21.84,0,0,15.3762371840089,21.1111111111111,5.55555555555556,10,5
"newbury",2010-07-01,2010,7,1,182,3.246784251,1.379352787,4.626137038,4.449296937,26,701982,21.66,21.16,22.16,21.66,0,0,15.3762371840089,21.1111111111111,5.55555555555556,10,5
"coffin",2010-07-08,2010,7,8,189,2.107934002,0.381974618,2.48990862,2.376730955,27,1095652.7,26.44875,25.73,27.32,26.345,0,0,15.2777298361676,35,18.3333333333333,21.1111111111111,6
"fichter",2010-07-08,2010,7,8,189,0.346606598,0.106104061,0.452710658,-0.141472081,27,1282859.1,25.00583333,23.47,25.89,25.115,0,0,15.2777298361676,35,18.3333333333333,21.1111111111111,6
"midge",2010-07-08,2010,7,8,189,0.063662436,0,0.063662436,-1.860357861,27,581598.1,25.10625,24.03,26.46,24.635,0,0,15.2777298361676,35,18.3333333333333,21.1111111111111,6
"newbury",2010-07-08,2010,7,8,189,0.261723349,0.190987309,0.452710658,-4.17342638,27,790278.9,23.2125,21.99,24.02,23.51,0,0,15.2777298361676,35,18.3333333333333,21.1111111111111,6
"coffin",2010-07-15,2010,7,15,196,1.31569035,0.445637054,1.761327404,-0.728581215,28,656438.5,26.01791667,25.21,26.96,26.08,0,0,15.1292221963771,26.6666666666667,20,20.5555555555556,7
"fichter",2010-07-15,2010,7,15,196,0.431489846,0.219281725,0.650771571,0.198060913,28,183509.1,24.76666667,24.33,25.37,24.685,0,0,15.1292221963771,26.6666666666667,20,20.5555555555556,7
"midge",2010-07-15,2010,7,15,196,0.028294416,0.028294416,0.056588832,-0.007073604,28,124659.2,25.96666667,25.42,26.81,25.93,0,0,15.1292221963771,26.6666666666667,20,20.5555555555556,7
"newbury",2010-07-15,2010,7,15,196,0.940789336,0.657845175,1.598634512,1.145923853,28,254047.6,24.29625,23.85,24.89,24.28,0,0,15.1292221963771,26.6666666666667,20,20.5555555555556,7
"coffin",2010-07-22,2010,7,22,203,0.198060913,0.049515228,0.247576141,-1.513751263,29,95934,24.7,24.34,25.04,24.69,0,0,14.9365323602849,30,13.8888888888889,16.1111111111111,8
"fichter",2010-07-22,2010,7,22,203,0.657845175,0.381974618,1.039819793,0.389048222,29,88125,24.58708333,24.33,25.03,24.595,0,0,14.9365323602849,30,13.8888888888889,16.1111111111111,8
"midge",2010-07-22,2010,7,22,203,0.290017765,0.198060913,0.488078678,0.431489846,29,30560,25.61083333,25.24,25.93,25.59,0,0,14.9365323602849,30,13.8888888888889,16.1111111111111,8
"newbury",2010-07-22,2010,7,22,203,0.792243652,0.792243652,1.584487303,-0.014147208,29,51642,24.71,24.37,25.24,24.63,0,0,14.9365323602849,30,13.8888888888889,16.1111111111111,8
"coffin",2010-07-29,2010,7,29,210,0.049515228,0,0.049515228,-0.198060913,30,492191.3,23.38958333,22.97,23.83,23.31,0,0,14.706280766709,30.5555555555556,12.7777777777778,20.5555555555556,9
"fichter",2010-07-29,2010,7,29,210,0.275870557,0.148545685,0.424416242,-0.615403551,30,884157.6,24.1575,23.81,24.51,24.16,0,0,14.706280766709,30.5555555555556,12.7777777777778,20.5555555555556,9
"midge",2010-07-29,2010,7,29,210,0.106104061,0,0.106104061,-0.381974618,30,224413.7,24.28625,24.03,24.55,24.295,0,0,14.706280766709,30.5555555555556,12.7777777777778,20.5555555555556,9
"newbury",2010-07-29,2010,7,29,210,0.47393147,0.80639086,1.28032233,-0.304164973,30,608265.2,24.32083333,23.68,25.24,24.28,0,0,14.706280766709,30.5555555555556,12.7777777777778,20.5555555555556,9
"coffin",2010-08-05,2010,8,5,217,0.120251269,0.084883248,0.205134517,0.155619289,31,402626.1,23.5925,23.31,23.83,23.66,0,0,14.4451990975216,30.5555555555556,18.8888888888889,19.4444444444444,10
"fichter",2010-08-05,2010,8,5,217,5.715472059,5.503263938,11.218736,10.79431975,31,348311.1,24.04208333,23.64,24.68,23.98,0,0,14.4451990975216,30.5555555555556,18.8888888888889,19.4444444444444,10
